customerid,country,total_amount,avg_check,top_product_1,top_product_2,top_product_3,top_product_4,top_product_5,top_product_6,top_product_7,2010_12,2011_1,2011_10,2011_11,2011_12,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9
13491,United Kingdom,1215.82,121.58,15060B,79321,21527,22846,20750,-,22722,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
16186,United Kingdom,4006.9400000000032,333.91,22741,22178,23209,22904,22727,-,23208,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0
17685,United Kingdom,3191.53,455.93,79321,85114A,22813,85123A,85114C,20886,84997D,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17581,United Kingdom,11045.039999999985,441.8,85099B,22826,23203,23298,23200,23199,22386,2.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,2.0
15732,United Kingdom,294.12000000000006,147.06,85099B,85099F,22940,21033,22271,-,20728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13138,United Kingdom,962.3900000000001,160.4,20969,20970,-,21259,20971,22149,22569,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
15823,United Kingdom,15.0,15.0,BANK CHARGES,-,-,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17567,United Kingdom,4331.4800000000005,541.44,84879,20750,23032,22469,21669,21671,22379,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
15061,United Kingdom,54534.140000000014,1136.13,22423,22752,48187,22659,84347,48184,20685,12.0,5.0,3.0,3.0,1.0,1.0,7.0,1.0,3.0,3.0,4.0,1.0,4.0
16203,United Kingdom,592.8999999999999,148.22,22960,21914,-,-,20971,-,-,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15640,United Kingdom,12515.659999999976,834.38,22423,85123A,21843,84879,22086,22109,79321,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0
15574,United Kingdom,702.2499999999999,175.56,22423,22636,22607,21135,22376,22635,47566,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16770,United Kingdom,770.1000000000005,154.02,85123A,22865,21733,21686,-,22632,-,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17838,United Kingdom,2779.299999999999,555.86,22655,22424,82583,22413,22571,21820,48138,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17228,United Kingdom,1906.0900000000015,238.26,84997D,23154,-,84997B,-,23156,84997A,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14829,United Kingdom,697.5499999999998,174.39,22961,-,21792,-,22726,-,22720,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17412,United Kingdom,1258.0600000000002,179.72,22179,21731,23240,20725,-,23199,-,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14031,United Kingdom,17286.85999999999,909.83,23284,22423,22988,37370,84879,48138,84029G,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
14775,United Kingdom,1011.8999999999999,337.3,21908,-,22492,23191,15036,20974,23310,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12971,United Kingdom,11189.909999999996,130.12,22090,21463,47566,22084,22499,40016,22464,5.0,6.0,4.0,13.0,2.0,6.0,10.0,6.0,6.0,6.0,11.0,5.0,6.0
17659,United Kingdom,2999.460000000001,249.96,23084,-,22568,-,21733,22077,21557,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0
15299,United Kingdom,4507.01,643.86,84950,22113,21115,22969,-,22275,21833,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15646,United Kingdom,447.64,149.21,22978,35957,23173,-,21041,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13402,United Kingdom,621.23,310.62,22328,20914,84375,22427,22429,22988,22075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17757,United Kingdom,5605.289999999992,186.84,21240,22086,22197,22426,21217,47566,22427,4.0,2.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0
13011,United Kingdom,50.550000000000004,50.55,85014A,82494L,22508,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13798,United Kingdom,37153.84999999998,651.82,85123A,85099B,21936,82583,21928,20685,21035,2.0,5.0,4.0,5.0,3.0,4.0,6.0,6.0,9.0,4.0,2.0,3.0,4.0
16754,United Kingdom,2002.4,2002.4,21915,84077,-,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16634,United Kingdom,217.9,108.95,22087,21927,84406B,85066,22763,21733,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18239,United Kingdom,1561.6099999999997,312.32,22178,85123A,22969,22423,21109,71053,21656,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14576,United Kingdom,35.40000000000001,35.4,21111,-,-,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13145,United Kingdom,618.52,154.63,22655,79321,23358,21504,21873,-,-,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18168,United Kingdom,1169.9400000000005,194.99,22649,21217,22180,22189,21231,-,21539,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
14395,United Kingdom,3507.709999999999,389.75,82483,47566,82486,22507,21175,22505,21169,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
14865,United Kingdom,52.199999999999996,26.1,15036,35001G,40016,72232,-,-,-,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15093,United Kingdom,4597.019999999998,766.17,84879,21340,21524,84077,22423,21754,22120,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12738,Germany,155.35,155.35,22077,POST,22961,22215,-,21212,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16150,United Kingdom,2053.019999999999,410.6,22170,84879,22469,22169,22173,-,22771,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
17552,United Kingdom,930.41,232.6,20726,23229,22617,20977,22551,47590A,-,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14236,United Kingdom,490.8599999999999,245.43,22502,20750,85152,21672,22841,21430,23187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17961,United Kingdom,1296.4400000000014,33.24,22823,-,22634,-,84968C,22825,22822,3.0,2.0,0.0,3.0,0.0,2.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0
14573,United Kingdom,1653.420000000002,183.71,22424,21781,22794,22762,22171,-,22797,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0
17135,United Kingdom,1139.73,162.82,22826,21232,21231,22065,22155,22067,22064,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17396,United Kingdom,7330.800000000001,916.35,22423,23245,23173,22727,22728,22730,22697,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
12967,United Kingdom,1660.9,830.45,21430,22503,-,22111,20749,21429,22276,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12686,France,89.13999999999999,89.14,POST,22549,21791,-,21786,-,22661,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,United Kingdom,754.8700000000003,754.87,22622,22940,21591,22623,-,22468,22423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16883,United Kingdom,276.72999999999996,138.36,23069,22621,22802,37449,22841,21730,22900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13520,Switzerland,3624.349999999999,604.06,22326,POST,22554,22556,22328,22551,23256,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
12841,United Kingdom,4022.349999999998,160.89,47566,35970,22087,79321,15036,21213,22083,2.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
16905,United Kingdom,3102.4299999999985,443.2,84347,23491,82486,22158,23131,22423,23489,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
12427,Germany,825.8000000000001,275.27,22634,POST,22636,84598,23084,21328,22144,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17967,United Kingdom,123.07,123.07,22968,85135B,85123A,22147,22028,-,20986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16891,United Kingdom,809.7000000000006,161.94,22624,22720,23427,23243,23010,20970,23413,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14589,United Kingdom,39.75,39.75,21523,-,48185,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14156,EIRE,117379.62999999979,2134.18,22838,22423,21843,20914,21166,23298,22960,1.0,1.0,7.0,5.0,0.0,5.0,6.0,3.0,2.0,7.0,5.0,5.0,8.0
14680,United Kingdom,28754.110000000004,1797.13,79321,47566,85099B,21930,22386,84997B,20712,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
17884,United Kingdom,717.4499999999997,179.36,22910,21544,22564,20755,21221,-,84997A,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12557,Spain,11990.96,2398.19,84997D,84997C,84997B,20728,84997A,22384,22383,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14083,United Kingdom,1018.4299999999998,113.16,23298,85014B,21820,-,21830,79321,21411,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
13013,United Kingdom,4810.940000000001,370.07,22910,22835,47566,22941,84029G,22558,22738,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
14210,United Kingdom,1905.8400000000004,317.64,47566,21539,21533,22423,85150,23298,20665,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
16477,United Kingdom,2494.46,356.35,85123A,20725,-,47566,22384,22112,82482,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
12600,Germany,2599.04,259.9,85014B,20679,POST,15056BL,85099B,20712,21481,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
16013,United Kingdom,37130.6,790.01,71477,85123A,79321,22423,22178,47566,22811,5.0,2.0,6.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,3.0,6.0,2.0
17949,United Kingdom,58510.48000000001,1300.23,22197,22423,23173,23174,22941,23245,22699,1.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,6.0,8.0,4.0,4.0,7.0
12779,Poland,3981.360000000003,497.67,21232,37448,22961,22666,22059,22722,22061,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16926,United Kingdom,230.25000000000003,230.25,22624,-,22627,-,22365,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17787,United Kingdom,1865.19,466.3,22457,48138,85061W,82600,22413,21181,22297,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12682,France,12288.219999999998,396.39,23084,POST,15056BL,20679,20750,21731,-,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0
14723,United Kingdom,1158.299999999999,193.05,85123A,82494L,21733,23078,21098,84029G,23067,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17954,United Kingdom,2332.720000000002,194.39,84568,-,22499,22741,21206,23298,22084,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0
17819,United Kingdom,3704.8699999999994,529.27,22423,22697,22699,23173,22698,23162,23163,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
12712,Germany,4396.129999999999,338.16,POST,15056BL,15056N,22171,15056P,22173,23050,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0
15373,United Kingdom,2415.9100000000003,201.33,22423,21216,21843,22072,22179,22191,22192,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
16140,United Kingdom,725.1800000000001,362.59,23144,84755,35970,22470,22909,21479,22865,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17198,United Kingdom,692.2200000000003,230.74,90196A,90151,23085,90195A,21818,-,22482,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17238,United Kingdom,3744.650000000001,220.27,84997A,84997B,84997C,-,23084,22940,23356,2.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0
12793,Portugal,545.48,272.74,POST,22383,20726,20725,-,21936,20718,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15769,United Kingdom,56252.72000000001,2163.57,85099B,85099F,22386,20713,22385,23199,23201,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0
14396,United Kingdom,487.99,244.0,85123A,23025,20828,22734,23515,84879,23146,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14898,United Kingdom,1303.5199999999998,217.25,22151,84879,22072,22795,84880,21781,22740,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12725,Italy,427.80000000000007,427.8,POST,72802A,-,-,22697,-,72803A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16725,United Kingdom,781.0200000000004,111.57,79321,22299,21217,15056BL,35004C,48187,21844,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12395,Belgium,3018.629999999999,251.55,POST,22740,22326,22423,22630,22355,20724,2.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
16455,United Kingdom,1841.1800000000003,263.03,20969,-,22149,22147,-,20971,-,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
13081,United Kingdom,28337.380000000085,2576.13,22423,22431,85123A,47566,22433,23298,22865,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
15545,United Kingdom,292.7199999999999,146.36,22837,22625,84879,21360,21621,20685,22660,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17243,United Kingdom,8676.849999999999,333.72,22112,84029G,82484,23356,82494L,82486,23355,3.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0
15465,United Kingdom,7354.62,408.59,22423,22086,21430,21523,21524,22084,48185,2.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0
13089,United Kingdom,58825.83000000013,606.45,22423,84949,84879,82486,22178,82483,22457,8.0,10.0,8.0,7.0,4.0,6.0,6.0,9.0,12.0,6.0,6.0,6.0,9.0
16033,United Kingdom,8816.399999999985,440.82,23284,22139,47566,23298,21621,22727,22507,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0
13838,United Kingdom,691.7299999999997,172.93,22767,22768,21756,22992,22969,-,22423,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
18055,United Kingdom,6784.19,678.42,84879,22423,22112,82486,21175,47566,22802,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
15038,United Kingdom,705.4899999999997,117.58,23284,90175A,23251,23085,22768,82486,-,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
18109,United Kingdom,8052.969999999998,309.73,85066,22151,22169,21259,23118,23245,82484,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
13069,United Kingdom,4436.119999999996,184.84,84568,22121,22090,22088,22469,21754,22694,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0
16241,United Kingdom,2607.8700000000063,200.61,23298,21733,85123A,21621,22086,23313,22084,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
14800,United Kingdom,4339.74,361.64,22139,-,22659,22560,22382,22940,22748,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
15708,United Kingdom,3364.2399999999984,480.61,85123A,21733,71038,21754,82486,22456,22470,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16839,United Kingdom,16594.34999999998,488.07,22178,15056N,22791,21340,84978,84946,22423,1.0,3.0,2.0,5.0,2.0,2.0,4.0,0.0,3.0,3.0,4.0,2.0,3.0
16168,United Kingdom,3787.600000000001,140.28,23084,23301,23300,84347,75049L,23313,85123A,1.0,1.0,1.0,7.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0
16931,United Kingdom,4604.219999999989,219.25,85123A,22139,21871,22730,22191,-,85038,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0
16814,United Kingdom,6509.100000000003,309.96,21754,84879,21755,22771,23284,82482,82494L,1.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
15351,United Kingdom,1960.1100000000015,280.02,23080,23323,23129,21833,23256,21429,84997D,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13269,United Kingdom,5346.23,356.42,22867,47566,23084,23328,85099B,82494L,82482,2.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0
14813,United Kingdom,155.42999999999998,77.71,22752,22834,22633,22632,22867,21955,85124C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12567,France,9401.279999999995,940.13,POST,84963A,23206,20726,21922,22894,22382,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0
17062,United Kingdom,538.3699999999998,134.59,21494,22158,22107,22696,22109,22636,22178,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15332,Lithuania,1661.06,415.26,20967,22271,22750,22751,22569,22568,15056BL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14810,United Kingdom,2087.8799999999997,189.81,82494L,21929,22411,82482,22386,-,85099F,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
16353,United Kingdom,6675.709999999997,290.25,79321,23313,21218,23243,82551,23355,22722,4.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0
18118,United Kingdom,5653.819999999971,217.45,22197,85123A,22061,22846,20914,22475,21931,2.0,1.0,3.0,3.0,0.0,2.0,4.0,2.0,3.0,3.0,1.0,0.0,2.0
13831,United Kingdom,2202.99,367.16,85123A,82486,21733,82494L,82482,85066,82483,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
13506,United Kingdom,458.52000000000004,229.26,21892,-,22798,22492,85061W,22077,-,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17796,United Kingdom,697.9000000000002,174.48,21216,22625,22427,22720,22926,22485,22495,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15716,United Kingdom,1118.8100000000002,279.7,22574,85123A,22572,84879,21294,22576,22810,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18156,United Kingdom,734.94,367.47,22485,84375,21218,22114,-,22112,-,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16983,United Kingdom,1931.2500000000002,275.89,22570,22569,22568,21056,22551,22111,22557,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
17059,United Kingdom,3095.040000000002,619.01,23310,21621,84879,23076,21136,85066,82582,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
16327,United Kingdom,3844.2200000000007,640.7,22379,84879,22792,21326,22139,21257,84945,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
17211,United Kingdom,2317.2200000000003,289.65,22086,48138,85123A,22835,22655,23355,22082,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
17026,United Kingdom,154.83,77.42,20754,22423,22574,-,-,-,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15570,United Kingdom,4165.5199999999995,347.13,22086,23103,22727,-,84879,22910,22192,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
15880,United Kingdom,343.27999999999986,343.28,35953,21623,84352,22086,-,21326,72800E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16718,United Kingdom,623.75,623.75,22941,22362,21696,85135B,22943,21888,-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15808,United Kingdom,3734.9700000000016,933.74,22113,22837,82486,82482,85099B,82483,85099C,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17858,United Kingdom,5155.66,429.64,82486,22771,-,21340,82483,84406B,84792,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0
16393,United Kingdom,3046.210000000001,234.32,23238,22371,23199,23203,22633,22629,22632,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
14527,United Kingdom,8508.81999999996,154.71,22424,82484,23355,22112,21258,22193,22847,4.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
14161,United Kingdom,1110.5200000000002,370.17,21754,22776,72741,23284,85123A,22470,23047,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17863,United Kingdom,3160.0000000000005,526.67,22139,22659,22941,21731,22466,-,22435,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
16411,United Kingdom,214.65,107.33,21657,21754,84946,22792,22555,22556,20749,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16402,United Kingdom,299.59999999999997,149.8,22969,47566,22722,20748,21623,-,21106,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15023,United Kingdom,6802.759999999991,618.43,85123A,22655,22423,22470,22457,22465,48129,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
17402,United Kingdom,2633.85,202.6,22619,23009,23084,22622,22635,22636,21791,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0
15426,United Kingdom,1447.39,289.48,21137,23553,22197,82486,82482,21754,23184,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12647,Germany,3722.8200000000006,310.24,POST,21558,-,22199,22243,21559,22200,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
15894,United Kingdom,263.55,131.78,22138,23077,21849,22809,-,22866,22443,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15867,United Kingdom,3812.639999999999,254.18,22423,48184,48138,48173C,20685,21955,84879,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12472,Germany,6572.110000000002,938.87,POST,22423,22467,22326,22077,22629,23084,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
14506,United Kingdom,2012.1700000000012,402.43,48184,48138,22077,20685,23100,22078,-,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15555,United Kingdom,4805.169999999991,300.32,22423,82482,82486,82484,21843,82483,82494L,3.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0
13034,United Kingdom,642.77,321.38,22619,22960,20751,23419,23240,22077,21385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15889,United Kingdom,446.8699999999997,223.43,21277,21344,M,90082B,22807,79321,21635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15953,United Kingdom,1659.3799999999999,207.42,85123A,84879,21385,21136,82482,85231G,23133,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16143,United Kingdom,2424.9399999999996,404.16,22656,22470,47566,22423,21430,21174,22666,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
